Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2yB5zm0GSd4BCop7HmmuCL,"The Last of the Mohicans (Metal Version) [Extended]","The Last of the Mohicans (Metal Version) [Extended]","METALHAWK",2019-09-04,464239,37,false,,1970-01-01T00:00:00Z,"","METALHAWK",0.15,0.469,0,-10.73,1,0.0366,0.000722,0.861,0.156,0.169,98.209,4
spotify:track:4NiQ08JiiguhijDBP05ohq,"Bellissima - Video Mix","Quicksilver","DJ Quicksilver",2007-01-01,232693,40,false,,1970-01-01T00:00:00Z,"eurodance,trance","Positiva/Virgin",0.783,0.977,3,-7.002,1,0.0341,0.00495,0.819,0.0828,0.578,136.006,4
spotify:track:7t6CAWplijBj4sdl0q3z0e,"Legs - 2008 Remaster","Eliminator","ZZ Top",1983-03-23,273906,2,false,,1970-01-01T00:00:00Z,"southern rock,classic rock,blues rock,rock","Rhino/Warner Records",0.611,0.946,4,-5.357,1,0.0378,0.00957,0.0708,0.36,0.763,125.398,4
spotify:track:0OBwxFLu6Yj61s2OagYbgY,"Gimme All Your Lovin'","Eliminator","ZZ Top",1983-03-23,241080,5,false,,1970-01-01T00:00:00Z,"southern rock,classic rock,blues rock,rock","Rhino/Warner Records",0.63,0.788,5,-6.7,1,0.0298,0.00322,0.0237,0.0883,0.63,120.059,4
spotify:track:2WcnvJKsp1aYs8xp2nJyDN,"I Got the Six - 2008 Remaster","Eliminator","ZZ Top",1983-03-23,174240,0,false,,1970-01-01T00:00:00Z,"southern rock,classic rock,blues rock,rock","Rhino/Warner Records",0.62,0.893,5,-4.076,1,0.0414,0.00401,0.0408,0.123,0.938,150.102,4
spotify:track:7pPWnGb72ol8QTPbbCGXZp,"Blonde, Bad And Beautiful","No Guts. No Glory.","Airbourne",2010-01-01,229258,28,false,,1970-01-01T00:00:00Z,"hard rock","Capitol Records",0.553,0.961,9,-2.792,1,0.059,0.0000411,0.00686,0.0807,0.564,131.37,4
spotify:track:6Ns6ZLgRKPym5Rxj3BZzzG,"sweet mary c","The Last Great Hope","Electric Mary",2014-08-01,184093,35,false,,1970-01-01T00:00:00Z,"blues rock","Electric Mary",0.17,0.888,5,-4.115,1,0.0462,0.00109,0.00625,0.234,0.394,88.651,4
spotify:track:1Fr7OlVZrc3mDvru8j2cFi,"No Surrender","Firepower","Judas Priest",2018-03-09,173973,48,false,,1970-01-01T00:00:00Z,"heavy metal,metal,hard rock,glam metal","Columbia",0.605,0.897,7,-6.08,1,0.0384,0.000414,0.000719,0.0666,0.708,130.054,4
spotify:track:1UBQ5GK8JaQjm5VbkBZY66,"Sharp Dressed Man - 2008 Remaster","Eliminator","ZZ Top",1983-03-23,258026,6,false,,1970-01-01T00:00:00Z,"southern rock,classic rock,blues rock,rock","Rhino/Warner Records",0.601,0.859,5,-5.263,1,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4
spotify:track:55ggUiMmTXrGtJAPQSnHoh,"Runnin' Wild","Runnin' Wild","Airbourne",2007-01-01,218266,42,false,,1970-01-01T00:00:00Z,"hard rock","Capitol Records",0.47,0.954,10,-3.739,1,0.0888,0.000123,0.346,0.188,0.369,161.999,4
spotify:track:2dPTRjTrpjGUIuhPyfP9B5,"Beryl","Tracker (Deluxe)","Mark Knopfler",2015-03-09,190919,60,false,,1970-01-01T00:00:00Z,"soft rock","EMI",0.639,0.458,7,-11.211,0,0.034,0.784,0.096,0.267,0.599,140.547,4
spotify:track:4yDCTzaFfr7YOuYKpwgidL,"Sounds Like a Melody - 2019 Remaster","Forever Young (Super Deluxe Edition; 2019 Remaster)","Alphaville",1984,286170,64,false,,1970-01-01T00:00:00Z,"synthpop","WM Germany",0.7,0.802,11,-6.966,0,0.037,0.0422,0.17,0.239,0.445,97.189,4
spotify:track:1jzZZsfzxsebFa6KpWXaAr,"Got Me Under Pressure - 2008 Remaster","Eliminator","ZZ Top",1983-03-23,243066,0,false,,1970-01-01T00:00:00Z,"southern rock,classic rock,blues rock,rock","Rhino/Warner Records",0.607,0.939,2,-4.95,1,0.0375,0.0166,0.0081,0.0941,0.764,157.957,4
spotify:track:2XjeZEdPK7Qo66Z7ONp854,"Back In the Game","Black Dog Barking (Special Edition)","Airbourne",2013-05-17,205506,55,false,,1970-01-01T00:00:00Z,"hard rock","Nettwerk Music Group",0.586,0.96,0,-2.967,1,0.0691,0.00267,0.215,0.23,0.445,97.006,4
spotify:track:4lsEHglVsLzILTDQ3CNESV,"All for Love","If We Fall in Love Tonight","Rod Stewart",1996-11-12,281200,69,false,,1970-01-01T00:00:00Z,"soft rock","Warner Records",0.51,0.44,2,-11.015,1,0.0293,0.125,0,0.0994,0.135,74.8,4
spotify:track:0IAi36i5dpsIv0lHllEank,"Bottle of Jack","Flames","Bonafide",2016,240000,41,false,,1970-01-01T00:00:00Z,"hard rock","Off Yer Rocka Recordings",0.569,0.76,1,-5.31,1,0.0313,0.00034,0.0908,0.297,0.418,130.1,4
spotify:track:7A1G4cFoivSdoryjH9w2z6,"Can't Stop Rockin'","Afterburner","ZZ Top",1985-10-28,181666,0,false,,1970-01-01T00:00:00Z,"southern rock,classic rock,blues rock,rock","Warner Records",0.49,0.914,7,-12.24,1,0.0358,0.0167,0.00335,0.189,0.884,148.943,4
spotify:track:2RaA6kIcvomt77qlIgGhCT,"Breaking the Law","British Steel","Judas Priest",1980,153840,70,false,,1970-01-01T00:00:00Z,"heavy metal,metal,hard rock,glam metal","Sony Music CG",0.362,0.961,2,-5.664,1,0.0857,0.024,0.00000935,0.159,0.491,164.019,4
spotify:track:1KyA5lXW7cAgMLwxRdVAu3,"Life's a Bitch","Life's a Bitch","Accept",2019-04-19,226093,47,true,,1970-01-01T00:00:00Z,"heavy metal,speed metal,metal,thrash metal,hard rock","Nuclear Blast",0.612,0.822,9,-6.418,1,0.0428,0.000719,0.00019,0.14,0.686,128.018,4
spotify:track:6Ehg5acWSaOXnpbP8HqOHl,"Whatever Gets You Off","Whatever Gets You Off","The Last Vegas",2009-04-14,228840,32,false,,1970-01-01T00:00:00Z,"glam metal","Endurance Music Group",0.416,0.885,2,-3.977,1,0.046,0.000111,0.0135,0.161,0.534,150.069,4
spotify:track:4xsgrorqaCSopY3EUAdiSL,"Love-Doll","The Rock 'n' Roll Devil","AB/CD",1988-10-07,188760,12,false,,1970-01-01T00:00:00Z,"","RCA Records Label",0.514,0.944,2,-6.832,1,0.0457,0.00035,0,0.575,0.79,150.23,4
spotify:track:3fvKxgKyuPdCtETpotKaIN,"Down At The Crossroads","Welcome To The Crossroads","Koritni",2012-03-12,257893,17,false,,1970-01-01T00:00:00Z,"hard rock","WM France Affiliated Labels/WM France",0.56,0.866,1,-4.493,1,0.0452,0.000324,0.0000065,0.274,0.637,155.085,4
spotify:track:3FR2w9O5i9q3unY3gyjq6E,"Through The Mists Of Time","POWER UP","AC/DC",2020-11-13,212235,48,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.57,0.753,9,-5.98,1,0.0365,0.00000162,0.627,0.133,0.477,119.99,4
spotify:track:75bR9UsWTUTcnIvYXQdVOM,"No Way But The Hard Way","No Guts. No Glory.","Airbourne",2010-01-01,214842,25,false,,1970-01-01T00:00:00Z,"hard rock","Capitol Records",0.57,0.948,9,-3.216,1,0.065,0.00126,0.0378,0.0224,0.525,116.042,4
spotify:track:6zGDIDjfDkPyNxrEERO3XG,"Tush - 2006 Remaster","Fandango! (Expanded 2006 Remaster)","ZZ Top",1975-04-18,137933,2,false,,1970-01-01T00:00:00Z,"southern rock,classic rock,blues rock,rock","Rhino/Warner Records",0.58,0.885,0,-5.154,0,0.0715,0.1,0.00157,0.146,0.788,145.405,4
spotify:track:3B9QM8I6FcbX4mMXWby99N,"One Night Stand","Rhino Bucket","Rhino Bucket",1990,244173,34,true,,1970-01-01T00:00:00Z,"glam metal,hard rock","Rhino/Warner Records",0.585,0.608,1,-10.391,1,0.029,0.000847,0.714,0.0488,0.455,128.06,4
spotify:track:6zvojyQQ9vsPtnmUikZ8cf,"I See You're in Some Trouble","Backbone","Status Quo",2019-09-06,226502,11,false,,1970-01-01T00:00:00Z,"glam rock,blues rock","earMUSIC",0.808,0.666,5,-8.009,1,0.0339,0.143,0,0.499,0.825,133.062,4
spotify:track:0sa1kd1ZDMHopmdY66GcOQ,"Live It Up","Black Dog Barking","Airbourne",2013-05-17,265086,57,false,,1970-01-01T00:00:00Z,"hard rock","Nettwerk Music Group",0.369,0.92,3,-4.665,1,0.0381,0.00492,0.727,0.191,0.503,142.982,4
spotify:track:7ioy6ppmN9Rn8Pm5axNzUP,"Vienna - 2008 Remaster","Vienna (Remastered Definitive Edition)","Ultravox",1980-10-15,296160,58,false,,1970-01-01T00:00:00Z,"synthpop,new wave","Chrysalis Records",0.598,0.583,5,-10.242,1,0.0551,0.214,0.188,0.116,0.333,80.343,4
spotify:track:15w5aIdsuJ87a1ocdSwZhA,"Ride the Rhino","Rhino Bucket","Rhino Bucket",1990,174200,13,false,,1970-01-01T00:00:00Z,"glam metal,hard rock","Rhino/Warner Records",0.559,0.862,8,-9.687,1,0.0365,0.000183,0.928,0.184,0.795,119.845,4
spotify:track:5QvrI2o52bZfBWfIsFPgCd,"The Great Song Of Indifference","Vegetarians Of Love","Bob Geldof",1990-01-01,278266,39,false,,1970-01-01T00:00:00Z,"","Spectrum",0.581,0.399,8,-15.775,1,0.0765,0.0676,0.000519,0.664,0.735,118.875,4
spotify:track:4HVuyLPE90zk19NYv55dzX,"Winged Hussars","The Last Stand","Sabaton",2016-08-19,231521,61,false,,1970-01-01T00:00:00Z,"power metal,metal,heavy metal,symphonic metal,folk metal","Nuclear Blast",0.541,0.915,6,-5.368,0,0.0312,0.00536,0.000149,0.739,0.676,91.998,4
spotify:track:3ear11tYbMEmNDm2lxZTqL,"Lola Montez","Outlaw Gentlemen & Shady Ladies (Deluxe Version)","Volbeat",2013-01-01,267680,65,false,,1970-01-01T00:00:00Z,"rock,metal","Vertigo Berlin",0.513,0.875,2,-4.819,1,0.0336,0.000139,0.0000328,0.0715,0.677,151.986,4
spotify:track:6rvldt6EoZwzogApECUCwd,"Who Made Who","Who Made Who","AC/DC",1986-05-24,207085,68,false,,1970-01-01T00:00:00Z,"rock,hard rock,classic rock,rock and roll","Columbia",0.514,0.825,0,-5.135,1,0.0487,0.000286,0.293,0.607,0.655,125.274,4
spotify:track:1MCN3gdjsty9X4zxMXz3ox,"Going Down Tonight","Rhino Bucket","Rhino Bucket",1990,244600,18,true,,1970-01-01T00:00:00Z,"glam metal,hard rock","Rhino/Warner Records",0.626,0.724,1,-9.457,1,0.0318,0.000446,0.895,0.0801,0.384,139.34,4
spotify:track:2Sh3g4QYQrIAsvgfTXmSaX,"Cambodia - Single Version","Select","Kim Wilde",1982,237706,1,false,,1970-01-01T00:00:00Z,"","Cherry Red Records",0.683,0.685,2,-5.96,0,0.0276,0.0208,0.0177,0.1,0.696,110.791,4
spotify:track:4lmPXQLbMpVxdSXydsZVcP,"Ashes to Ashes","Everest","Shakra",2009-06-19,231400,20,false,,1970-01-01T00:00:00Z,"arena rock,hard rock,aor","Columbia",0.436,0.832,1,-6.092,1,0.0312,0.0000366,0.355,0.238,0.233,172.018,4
spotify:track:01yNnsC0pG3CyHKOVFndhm,"Face of a Stranger","Arising","Dirkschneider & The Old Gang;U.D.O.",2021-09-03,297226,33,false,,1970-01-01T00:00:00Z,"heavy metal,norsk rock,metal,power metal,speed metal","AFM Records",0.584,0.854,11,-4.13,0,0.0293,0.000999,0.0000881,0.48,0.584,119.978,4
spotify:track:5CLQ70QLoefhq3VMfoDl4w,"Guitar Gangsters & Cadillac Blood","Guitar Gangsters & Cadillac Blood","Volbeat",2008-08-28,188853,2,false,,1970-01-01T00:00:00Z,"rock,metal","Mascot Records",0.291,0.974,0,-2.834,0,0.199,0.000275,0.000505,0.0838,0.32,76.902,4
spotify:track:1tTXWqYA0DPxhEGURogUA5,"Bad Seamstress Blues / Fallin' Apart At The Seams","Long Cold Winter","Cinderella",1988,319200,53,false,,1970-01-01T00:00:00Z,"glam metal,glam rock,hard rock","Mercury Records",0.511,0.86,7,-9.558,1,0.0491,0.0233,0.448,0.178,0.398,112.507,4
spotify:track:4AJGaPCvod4mWjBLWPfH3b,"And We Run (feat. Xzibit)","Hydra (Deluxe Edition)","Within Temptation;Xzibit",2014-02-04,230066,55,true,,1970-01-01T00:00:00Z,"symphonic metal,gothic metal,gothic rock,power metal,metal,west coast hip hop,gangster rap,g-funk,old school hip hop,hardcore hip hop,hip hop","Force Music Recordings",0.544,0.829,6,-4.591,0,0.0458,0.0525,0.00000115,0.0615,0.173,129.005,4
spotify:track:4hntEI5xUq8sIw3Th3bIWh,"Beg for Your Love","Rhino Bucket","Rhino Bucket",1990,271626,25,false,,1970-01-01T00:00:00Z,"glam metal,hard rock","Rhino/Warner Records",0.476,0.833,1,-9.509,1,0.0379,0.0000508,0.788,0.0765,0.716,147.686,4
spotify:track:6gNzfdbahSRSFl1g58H5eR,"En Livstid I Krig","Carolus Rex (Swedish)","Sabaton",2012-05-25,344413,57,false,,1970-01-01T00:00:00Z,"power metal,metal,heavy metal,symphonic metal,folk metal","Nuclear Blast",0.44,0.683,0,-5.813,0,0.0326,0.0161,0.00000199,0.604,0.164,136.118,4
